# laser 1 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
499381293	4.439719	0	-0.822687	-0.822687	1	5.000000	-5.000000
499382613	6.183099	0	-0.392743	-0.392743	1	5.000000	-5.000000
499384373	9.578142	0	-1.924341	-1.924341	1	5.000000	-5.000000
499386078	8.048944	0	-6.003541	-6.003541	0	5.000000	-5.000000
499387063	3.828604	0	1.137474	1.137474	1	5.000000	-5.000000
499388388	4.434570	0	0.321358	0.321358	1	5.000000	-5.000000
499389599	5.817887	0	6.034170	6.034170	0	5.000000	-5.000000
499390589	6.659507	0	-1.004830	-1.004830	1	5.000000	-5.000000
499391634	5.032375	0	0.015315	0.015315	1	5.000000	-5.000000
499392673	4.730413	0	-0.392743	-0.392743	1	5.000000	-5.000000
499394219	8.152999	0	5.930776	5.930776	0	5.000000	-5.000000
499395200	4.464155	0	1.952210	1.952210	1	5.000000	-5.000000
499396585	4.641660	0	-3.658588	-3.658588	1	5.000000	-5.000000
499397582	9.490447	0	-4.416860	-4.416860	1	5.000000	-5.000000
499398645	5.698530	0	-3.862617	-3.862617	1	5.000000	-5.000000
499399950	6.659507	0	-5.290820	-5.290820	0	5.000000	-5.000000
499401315	5.133474	0	-4.350196	-4.350196	1	5.000000	-5.000000
499402404	7.161418	0	-2.536428	-2.536428	1	5.000000	-5.000000
499403350	11.278724	0	1.238108	1.238108	1	5.000000	-5.000000
499404628	10.624811	0	-8.759313	-8.759313	0	5.000000	-5.000000
499405913	9.118013	0	-9.314629	-9.314629	0	5.000000	-5.000000
499406925	4.386564	0	0.889056	0.889056	1	5.000000	-5.000000
499408190	8.884443	0	3.788471	3.788471	1	5.000000	-5.000000
499409421	6.635456	0	8.745893	8.745893	0	5.000000	-5.000000
499410390	5.128269	0	4.706601	4.706601	1	5.000000	-5.000000
499411435	6.936986	0	-4.983396	-4.983396	1	5.000000	-5.000000
499412425	3.633757	0	-1.210240	-1.210240	1	5.000000	-5.000000
499413415	5.590395	0	1.137474	1.137474	1	5.000000	-5.000000
499414461	8.167281	0	3.380413	3.380413	1	5.000000	-5.000000
499416056	8.847718	0	-0.904196	-0.904196	1	5.000000	-5.000000
499416992	6.850274	0	1.238108	1.238108	1	5.000000	-5.000000
499417982	5.183472	0	1.501277	1.501277	1	5.000000	-5.000000
499418972	3.158040	0	3.235904	3.235904	1	5.000000	-5.000000
499420017	4.400849	0	2.215535	2.215535	1	5.000000	-5.000000
499421007	4.478397	0	3.235904	3.235904	1	5.000000	-5.000000
499422876	4.485540	0	-0.335386	-0.335386	1	5.000000	-5.000000
499424161	7.317500	0	-1.720312	-1.720312	1	5.000000	-5.000000
499425202	7.174211	0	4.664419	4.664419	1	5.000000	-5.000000
499426342	5.684248	0	-2.944486	-2.944486	1	5.000000	-5.000000
499427387	5.325303	0	3.746088	3.746088	1	5.000000	-5.000000
499428409	7.593960	0	0.115949	0.115949	1	5.000000	-5.000000
499429917	7.387890	0	4.706601	4.706601	1	5.000000	-5.000000
499430962	5.732430	0	3.950161	3.950161	1	5.000000	-5.000000
499431953	6.711534	0	0.319978	0.319978	1	5.000000	-5.000000
499432998	6.455871	0	-1.763902	-1.763902	1	5.000000	-5.000000
499434043	4.925319	0	0.889056	0.889056	1	5.000000	-5.000000
499435033	5.840589	0	-0.880943	-0.880943	1	5.000000	-5.000000
499436353	6.110669	0	6.848906	6.848906	0	5.000000	-5.000000
499437398	11.615371	0	-0.088080	-0.088080	1	5.000000	-5.000000
499438388	9.968715	0	1.115164	1.115164	1	5.000000	-5.000000
499439378	7.145096	0	-0.086700	-0.086700	1	5.000000	-5.000000
499440369	6.109649	0	1.341503	1.341503	1	5.000000	-5.000000
499441306	9.331267	0	-3.249150	-3.249150	1	5.000000	-5.000000
499442254	9.162943	0	-1.516283	-1.516283	1	5.000000	-5.000000
499443559	10.342455	0	0.378872	0.378872	1	5.000000	-5.000000
499444879	8.929244	0	-5.641302	-5.641302	0	5.000000	-5.000000
499446199	8.547795	0	-4.168660	-4.168660	1	5.000000	-5.000000
499447519	4.874253	0	-6.309585	-6.309585	0	5.000000	-5.000000
499448524	6.207583	0	3.992500	3.992500	1	5.000000	-5.000000
499449775	7.645987	0	5.420703	5.420703	0	5.000000	-5.000000
499450803	6.491183	0	-2.126990	-2.126990	1	5.000000	-5.000000
499452086	3.599072	0	-2.229004	-2.229004	1	5.000000	-5.000000
499453625	7.995897	0	2.360268	2.360268	1	5.000000	-5.000000
499454579	9.660774	0	3.381793	3.381793	1	5.000000	-5.000000
499455991	7.336883	0	6.644877	6.644877	0	5.000000	-5.000000
499457036	8.520251	0	-2.638443	-2.638443	1	5.000000	-5.000000
499458038	14.515762	0	-4.722970	-4.722970	1	5.000000	-5.000000
499458999	9.280251	0	1.093130	1.093130	1	5.000000	-5.000000
499460006	9.000740	0	-2.637063	-2.637063	1	5.000000	-5.000000
499461381	7.549706	0	-2.172049	-2.172049	1	5.000000	-5.000000
499462426	4.378401	0	-4.620934	-4.620934	1	5.000000	-5.000000
499463420	4.507955	0	-3.542517	-3.542517	1	5.000000	-5.000000
499465396	3.163835	0	-5.379583	-5.379583	0	5.000000	-5.000000
499466552	8.186416	0	-1.763902	-1.763902	1	5.000000	-5.000000
499467542	11.189770	0	-2.930162	-2.930162	1	5.000000	-5.000000
499468516	5.940585	0	-1.049644	-1.049644	1	5.000000	-5.000000
