# laser 2 log-file
# log-file start-timestamp: 15.01.2012, 22:28
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1031111663	7.483291	0	2.741286	2.741286	0	2.000000	-2.000000
1031111946	10.192512	0	-0.794975	-0.794975	1	2.000000	-2.000000
1031112156	10.757842	0	1.992679	1.992679	1	2.000000	-2.000000
1031112390	4.891835	0	0.097852	0.097852	1	2.000000	-2.000000
1031112649	10.343750	0	0.884565	0.884565	1	2.000000	-2.000000
1031113199	8.810552	0	-3.999896	-3.999896	0	2.000000	-2.000000
1031113804	4.290376	0	0.226112	0.226112	1	2.000000	-2.000000
1031114133	10.267899	0	-1.643960	-1.643960	1	2.000000	-2.000000
1031114459	9.923121	0	-1.596502	-1.596502	1	2.000000	-2.000000
1031114959	5.952782	0	3.580318	3.580318	0	2.000000	-2.000000
1031115234	11.722548	0	1.017954	1.017954	1	2.000000	-2.000000
1031115530	2.955608	0	-0.420905	-0.420905	1	2.000000	-2.000000
1031116169	2.985258	0	2.529640	2.529640	0	2.000000	-2.000000
1031116391	7.645503	0	-1.776202	-1.776202	1	2.000000	-2.000000
1031116673	5.282099	0	0.939989	0.939989	1	2.000000	-2.000000
1031116939	4.551200	0	-0.480721	-0.480721	1	2.000000	-2.000000
1031117489	3.063911	0	-0.455712	-0.455712	1	2.000000	-2.000000
1031117741	7.555351	0	0.511611	0.511611	1	2.000000	-2.000000
1031117984	7.819075	0	-0.248461	-0.248461	1	2.000000	-2.000000
1031118267	8.586023	0	0.141245	0.141245	1	2.000000	-2.000000
1031118534	3.761898	0	-0.672703	-0.672703	1	2.000000	-2.000000
1031119051	8.648228	0	-0.523398	-0.523398	1	2.000000	-2.000000
1031119336	4.317859	0	-1.480781	-1.480781	1	2.000000	-2.000000
1031119579	4.115132	0	2.285654	2.285654	0	2.000000	-2.000000
1031119799	4.440622	0	-1.774163	-1.774163	1	2.000000	-2.000000
1031120404	2.877782	0	0.167334	0.167334	1	2.000000	-2.000000
1031120626	8.132094	0	1.714196	1.714196	1	2.000000	-2.000000
1031121190	6.423745	0	-2.894435	-2.894435	0	2.000000	-2.000000
1031121489	8.270701	0	-0.567507	-0.567507	1	2.000000	-2.000000
1031121999	4.858284	0	3.678155	3.678155	0	2.000000	-2.000000
1031122275	9.759276	0	2.164487	2.164487	0	2.000000	-2.000000
1031122507	2.656445	0	0.956334	0.956334	1	2.000000	-2.000000
1031123100	9.153793	0	4.901358	4.901358	0	2.000000	-2.000000
1031123328	5.063610	0	-2.272246	-2.272246	0	2.000000	-2.000000
1031123595	4.502928	0	-2.082146	-2.082146	0	2.000000	-2.000000
1031124145	5.958540	0	2.368888	2.368888	0	2.000000	-2.000000
1031124695	5.392055	0	0.060247	0.060247	1	2.000000	-2.000000
1031124915	6.429824	0	0.916685	0.916685	1	2.000000	-2.000000
1031125154	7.741714	0	2.477328	2.477328	0	2.000000	-2.000000
1031125410	7.632482	0	-1.428975	-1.428975	1	2.000000	-2.000000
1031125641	8.335241	0	6.193581	6.193581	0	2.000000	-2.000000
1031125921	3.575124	0	1.052004	1.052004	1	2.000000	-2.000000
1031126129	6.571664	0	2.316388	2.316388	0	2.000000	-2.000000
1031126346	10.268947	0	-1.117151	-1.117151	1	2.000000	-2.000000
1031126620	2.591802	0	1.674268	1.674268	1	2.000000	-2.000000
1031126895	9.978466	0	-2.761888	-2.761888	0	2.000000	-2.000000
1031127474	6.424514	0	4.698760	4.698760	0	2.000000	-2.000000
1031127720	8.157917	0	0.419086	0.419086	1	2.000000	-2.000000
1031128282	8.417426	0	0.258003	0.258003	1	2.000000	-2.000000
1031128820	5.944803	0	-1.027867	-1.027867	1	2.000000	-2.000000
1031129045	7.538986	0	1.468273	1.468273	1	2.000000	-2.000000
1031129315	6.719000	0	1.661833	1.661833	1	2.000000	-2.000000
1031129556	8.721787	0	-0.728591	-0.728591	1	2.000000	-2.000000
1031130098	8.989023	0	2.536981	2.536981	0	2.000000	-2.000000
1031130315	3.292343	0	-3.890666	-3.890666	0	2.000000	-2.000000
1031130551	4.196885	0	0.708476	0.708476	1	2.000000	-2.000000
1031130800	5.954565	0	1.907627	1.907627	1	2.000000	-2.000000
1031131350	9.584612	0	-2.084142	-2.084142	0	2.000000	-2.000000
1031131570	6.818704	0	5.440009	5.440009	0	2.000000	-2.000000
1031131845	7.907121	0	0.334182	0.334182	1	2.000000	-2.000000
1031132077	8.098353	0	-4.068644	-4.068644	0	2.000000	-2.000000
1031132305	7.556527	0	-1.009409	-1.009409	1	2.000000	-2.000000
1031132560	5.603658	0	-0.537868	-0.537868	1	2.000000	-2.000000
1031133125	6.576864	0	3.428102	3.428102	0	2.000000	-2.000000
1031133362	5.224417	0	0.643708	0.643708	1	2.000000	-2.000000
1031133605	6.457411	0	1.256460	1.256460	1	2.000000	-2.000000
1031133827	1.969672	0	-0.906147	-0.906147	1	2.000000	-2.000000
1031134100	4.466365	0	-1.035849	-1.035849	1	2.000000	-2.000000
1031134375	3.428973	0	-2.175110	-2.175110	0	2.000000	-2.000000
1031134603	9.326597	0	-0.422863	-0.422863	1	2.000000	-2.000000
1031135174	1.821455	0	-0.706225	-0.706225	1	2.000000	-2.000000
1031135420	9.287932	0	0.716038	0.716038	1	2.000000	-2.000000
1031135970	4.825006	0	2.106598	2.106598	0	2.000000	-2.000000
1031136600	9.941798	0	-0.166391	-0.166391	1	2.000000	-2.000000
1031136850	8.346297	0	-3.463028	-3.463028	0	2.000000	-2.000000
1031137076	7.845920	0	-3.448047	-3.448047	0	2.000000	-2.000000
1031137338	7.486908	0	3.768376	3.768376	0	2.000000	-2.000000
1031137950	2.449680	0	0.457555	0.457555	1	2.000000	-2.000000
1031138279	3.446642	0	0.750635	0.750635	1	2.000000	-2.000000
1031139066	8.349862	0	0.392057	0.392057	1	2.000000	-2.000000
1031139334	6.101768	0	1.403339	1.403339	1	2.000000	-2.000000
1031139621	7.984994	0	3.973502	3.973502	0	2.000000	-2.000000
1031139876	7.926699	0	0.490292	0.490292	1	2.000000	-2.000000
1031140096	9.729287	0	0.443090	0.443090	1	2.000000	-2.000000
1031140333	4.633369	0	-1.809398	-1.809398	1	2.000000	-2.000000
