# laser 2 log-file
# log-file start-timestamp: 07.11.2011, 20:18
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
443085638	1.269003	0	-52.464582	-52.464582	0	2.000000	-2.000000
443087069	1.066326	0	-53.052826	-53.052826	0	2.000000	-2.000000
443088444	1.134776	0	-53.427163	-53.427163	0	2.000000	-2.000000
443089819	0.649742	0	-52.892396	-52.892396	0	2.000000	-2.000000
443091240	0.909440	0	-52.878863	-52.878863	0	2.000000	-2.000000
443092624	1.087717	0	-52.731966	-52.731966	0	2.000000	-2.000000
443093940	0.556693	0	-52.945873	-52.945873	0	2.000000	-2.000000
443095270	0.684887	0	-52.878863	-52.878863	0	2.000000	-2.000000
443096695	0.833885	0	-53.066400	-53.066400	0	2.000000	-2.000000
443098072	1.191996	0	-53.320210	-53.320210	0	2.000000	-2.000000
443099558	1.238257	0	-53.119889	-53.119889	0	2.000000	-2.000000
443101098	0.723699	0	-53.012912	-53.012912	0	2.000000	-2.000000
443102418	1.052957	0	-52.999349	-52.999349	0	2.000000	-2.000000
443103742	1.090391	0	-53.694547	-53.694547	0	2.000000	-2.000000
443105083	1.078626	0	-53.427163	-53.427163	0	2.000000	-2.000000
443106444	0.855628	0	-53.961930	-53.961930	0	2.000000	-2.000000
443107874	1.164723	0	-53.748023	-53.748023	0	2.000000	-2.000000
443109414	0.787712	0	-53.266733	-53.266733	0	2.000000	-2.000000
443110789	0.466419	0	-53.761750	-53.761750	0	2.000000	-2.000000
443112082	1.102690	0	-54.068884	-54.068884	0	2.000000	-2.000000
443114421	1.020559	0	-53.547796	-53.547796	0	2.000000	-2.000000
443115902	0.475408	0	-53.854977	-53.854977	0	2.000000	-2.000000
443117281	1.150819	0	-53.961930	-53.961930	0	2.000000	-2.000000
443118643	0.855280	0	-53.387331	-53.387331	0	2.000000	-2.000000
443119981	0.822472	0	-53.694547	-53.694547	0	2.000000	-2.000000
443121409	0.951143	0	-53.948163	-53.948163	0	2.000000	-2.000000
443123220	1.265259	0	-53.106303	-53.106303	0	2.000000	-2.000000
443124690	0.508675	0	-53.761750	-53.761750	0	2.000000	-2.000000
443126079	1.140659	0	-53.320210	-53.320210	0	2.000000	-2.000000
443127455	0.820333	0	-53.641070	-53.641070	0	2.000000	-2.000000
443128775	1.200018	0	-54.175837	-54.175837	0	2.000000	-2.000000
443130200	0.458830	0	-54.175837	-54.175837	0	2.000000	-2.000000
443131719	1.103760	0	-54.068884	-54.068884	0	2.000000	-2.000000
443133120	1.150819	0	-53.266733	-53.266733	0	2.000000	-2.000000
443134451	0.948885	0	-53.975704	-53.975704	0	2.000000	-2.000000
443135816	0.700699	0	-54.082681	-54.082681	0	2.000000	-2.000000
443137191	0.767391	0	-53.427163	-53.427163	0	2.000000	-2.000000
443138567	0.775582	0	-54.350123	-54.350123	0	2.000000	-2.000000
443139997	1.168188	0	-54.189657	-54.189657	0	2.000000	-2.000000
443141317	0.512954	0	-54.189657	-54.189657	0	2.000000	-2.000000
443143088	1.224885	0	-53.601285	-53.601285	0	2.000000	-2.000000
443144463	0.908234	0	-53.440819	-53.440819	0	2.000000	-2.000000
443145838	1.189583	0	-53.601285	-53.601285	0	2.000000	-2.000000
443147048	1.150284	0	-53.480640	-53.480640	0	2.000000	-2.000000
443148680	0.767024	0	-53.387331	-53.387331	0	2.000000	-2.000000
443150025	1.261257	0	-53.547796	-53.547796	0	2.000000	-2.000000
443151398	0.718727	0	-53.106303	-53.106303	0	2.000000	-2.000000
443152829	1.238521	0	-53.480640	-53.480640	0	2.000000	-2.000000
443155058	1.219804	0	-53.480640	-53.480640	0	2.000000	-2.000000
443156519	1.177816	0	-53.547796	-53.547796	0	2.000000	-2.000000
443157855	0.564303	0	-53.547796	-53.547796	0	2.000000	-2.000000
443159214	1.208039	0	-53.427163	-53.427163	0	2.000000	-2.000000
443160589	0.976699	0	-53.494308	-53.494308	0	2.000000	-2.000000
443162187	0.954769	0	-53.119889	-53.119889	0	2.000000	-2.000000
443163563	1.100257	0	-53.708261	-53.708261	0	2.000000	-2.000000
443164941	1.043866	0	-53.106303	-53.106303	0	2.000000	-2.000000
443167413	0.793595	0	-53.320210	-53.320210	0	2.000000	-2.000000
443168788	1.355932	0	-52.798958	-52.798958	0	2.000000	-2.000000
443170384	0.915187	0	-53.119889	-53.119889	0	2.000000	-2.000000
443171814	1.090094	0	-53.226865	-53.226865	0	2.000000	-2.000000
443173244	1.225687	0	-53.159779	-53.159779	0	2.000000	-2.000000
443174619	0.841558	0	-53.079980	-53.079980	0	2.000000	-2.000000
443175962	1.263932	0	-53.333842	-53.333842	0	2.000000	-2.000000
443177314	0.533698	0	-52.999349	-52.999349	0	2.000000	-2.000000
443178634	1.384584	0	-52.705479	-52.705479	0	2.000000	-2.000000
443180724	0.483001	0	-52.852446	-52.852446	0	2.000000	-2.000000
443182869	0.724234	0	-53.226865	-53.226865	0	2.000000	-2.000000
443184244	0.897198	0	-53.186981	-53.186981	0	2.000000	-2.000000
443185580	1.098893	0	-53.507982	-53.507982	0	2.000000	-2.000000
443186955	1.343335	0	-53.534117	-53.534117	0	2.000000	-2.000000
443188295	0.663402	0	-53.400981	-53.400981	0	2.000000	-2.000000
443189731	0.811955	0	-53.333842	-53.333842	0	2.000000	-2.000000
443191015	1.112560	0	-52.638493	-52.638493	0	2.000000	-2.000000
443192397	0.398041	0	-53.347481	-53.347481	0	2.000000	-2.000000
443193816	1.161234	0	-53.708261	-53.708261	0	2.000000	-2.000000
443195141	1.217129	0	-53.507982	-53.507982	0	2.000000	-2.000000
443196553	0.515629	0	-53.173377	-53.173377	0	2.000000	-2.000000
443197927	0.928024	0	-53.387331	-53.387331	0	2.000000	-2.000000
443199426	0.704823	0	-53.052826	-53.052826	0	2.000000	-2.000000
443200746	1.163628	0	-53.133480	-53.133480	0	2.000000	-2.000000
443202176	1.070839	0	-53.440819	-53.440819	0	2.000000	-2.000000
443203514	0.739210	0	-53.012912	-53.012912	0	2.000000	-2.000000
443204817	1.291463	0	-53.052826	-53.052826	0	2.000000	-2.000000
443206137	0.885769	0	-53.173377	-53.173377	0	2.000000	-2.000000
443207567	0.790386	0	-53.159779	-53.159779	0	2.000000	-2.000000
443208955	1.413700	0	-53.012912	-53.012912	0	2.000000	-2.000000
443210347	1.184234	0	-53.280354	-53.280354	0	2.000000	-2.000000
443211769	0.910373	0	-52.745469	-52.745469	0	2.000000	-2.000000
443213452	1.185044	0	-53.534117	-53.534117	0	2.000000	-2.000000
443214719	0.591453	0	-52.999349	-52.999349	0	2.000000	-2.000000
443216052	0.535954	0	-52.905935	-52.905935	0	2.000000	-2.000000
443217380	0.493590	0	-53.052826	-53.052826	0	2.000000	-2.000000
443219828	1.204025	0	-52.905935	-52.905935	0	2.000000	-2.000000
443221258	0.584501	0	-52.838919	-52.838919	0	2.000000	-2.000000
443222583	1.068164	0	-53.012912	-53.012912	0	2.000000	-2.000000
443223958	0.529001	0	-52.585004	-52.585004	0	2.000000	-2.000000
443225470	1.079397	0	-53.119889	-53.119889	0	2.000000	-2.000000
443226763	0.772908	0	-52.852446	-52.852446	0	2.000000	-2.000000
443228139	1.010397	0	-52.531516	-52.531516	0	2.000000	-2.000000
443229459	1.078626	0	-52.625012	-52.625012	0	2.000000	-2.000000
443230834	0.395280	0	-52.638493	-52.638493	0	2.000000	-2.000000
443232209	1.170327	0	-52.745469	-52.745469	0	2.000000	-2.000000
443233584	0.461504	0	-52.731966	-52.731966	0	2.000000	-2.000000
443234904	1.271955	0	-52.691981	-52.691981	0	2.000000	-2.000000
443236279	0.884699	0	-52.798958	-52.798958	0	2.000000	-2.000000
443237599	0.437001	0	-53.066400	-53.066400	0	2.000000	-2.000000
443238974	1.104001	0	-52.531516	-52.531516	0	2.000000	-2.000000
443240487	1.153746	0	-52.638493	-52.638493	0	2.000000	-2.000000
443241836	0.844048	0	-52.478027	-52.478027	0	2.000000	-2.000000
443243211	0.624608	0	-52.838919	-52.838919	0	2.000000	-2.000000
443244613	1.250025	0	-52.050120	-52.050120	0	2.000000	-2.000000
443246016	0.538629	0	-52.103608	-52.103608	0	2.000000	-2.000000
443247996	1.295490	0	-52.585004	-52.585004	0	2.000000	-2.000000
443249316	0.599474	0	-51.555478	-51.555478	0	2.000000	-2.000000
443251707	0.639582	0	-51.929815	-51.929815	0	2.000000	-2.000000
443253001	0.955838	0	-51.782678	-51.782678	0	2.000000	-2.000000
443254321	1.309397	0	-51.568724	-51.568724	0	2.000000	-2.000000
443255641	0.602683	0	-51.288094	-51.288094	0	2.000000	-2.000000
443256962	1.206164	0	-51.889654	-51.889654	0	2.000000	-2.000000
443258347	0.904490	0	-52.050120	-52.050120	0	2.000000	-2.000000
443259657	0.441183	0	-52.518059	-52.518059	0	2.000000	-2.000000
443261087	0.824257	0	-52.157097	-52.157097	0	2.000000	-2.000000
443262462	0.613512	0	-51.568724	-51.568724	0	2.000000	-2.000000
443263782	0.532628	0	-51.662431	-51.662431	0	2.000000	-2.000000
443265212	0.888248	0	-51.822861	-51.822861	0	2.000000	-2.000000
443266532	0.891457	0	-51.555478	-51.555478	0	2.000000	-2.000000
443268237	0.807141	0	-51.140816	-51.140816	0	2.000000	-2.000000
443269693	1.018955	0	-51.301282	-51.301282	0	2.000000	-2.000000
443270987	0.834772	0	-51.127664	-51.127664	0	2.000000	-2.000000
443272449	0.523117	0	-51.301282	-51.301282	0	2.000000	-2.000000
443273825	0.411326	0	-51.247793	-51.247793	0	2.000000	-2.000000
443275206	1.123792	0	-50.873374	-50.873374	0	2.000000	-2.000000
443276544	1.011688	0	-51.046974	-51.046974	0	2.000000	-2.000000
443278029	0.439140	0	-50.659420	-50.659420	0	2.000000	-2.000000
443279569	1.257773	0	-50.860280	-50.860280	0	2.000000	-2.000000
443281054	1.184510	0	-50.967234	-50.967234	0	2.000000	-2.000000
443282423	0.497977	0	-50.498955	-50.498955	0	2.000000	-2.000000
443283749	0.886838	0	-50.391978	-50.391978	0	2.000000	-2.000000
443285023	0.594791	0	-50.231513	-50.231513	0	2.000000	-2.000000
443286390	1.109885	0	-50.605932	-50.605932	0	2.000000	-2.000000
443287710	1.342560	0	-50.445466	-50.445466	0	2.000000	-2.000000
443289682	0.976699	0	-50.178024	-50.178024	0	2.000000	-2.000000
443291010	1.246281	0	-50.605932	-50.605932	0	2.000000	-2.000000
