# laser 3 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
501313481	0.843615	0	-0.267644	-0.267644	1	2.000000	-2.000000
501314265	0.959237	0	-1.552337	-1.552337	1	2.000000	-2.000000
501315351	1.178706	0	-0.856462	-0.856462	1	2.000000	-2.000000
501316341	1.268099	0	-2.248213	-2.248213	0	2.000000	-2.000000
501317111	0.978722	0	-0.526717	-0.526717	1	2.000000	-2.000000
501317840	0.552418	0	-0.588818	-0.588818	1	2.000000	-2.000000
501318606	1.077536	0	0.642347	0.642347	1	2.000000	-2.000000
501319587	0.608623	0	0.695875	0.695875	1	2.000000	-2.000000
501320581	0.814174	0	-0.428231	-0.428231	1	2.000000	-2.000000
501321370	0.574491	0	0.490554	0.490554	1	2.000000	-2.000000
501322117	0.966196	0	0.107058	0.107058	1	2.000000	-2.000000
501322887	0.871641	0	-0.098392	-0.098392	1	2.000000	-2.000000
501323625	0.628429	0	0.267644	0.267644	1	2.000000	-2.000000
501324427	0.656408	0	-0.312555	-0.312555	1	2.000000	-2.000000
501325170	0.929797	0	-1.231164	-1.231164	1	2.000000	-2.000000
501325967	0.720341	0	-1.453648	-1.453648	1	2.000000	-2.000000
501326707	0.657870	0	-0.267644	-0.267644	1	2.000000	-2.000000
501327727	0.603806	0	-2.087626	-2.087626	0	2.000000	-2.000000
501328497	1.630668	0	-0.383305	-0.383305	1	2.000000	-2.000000
501329707	0.871985	0	0.588818	0.588818	1	2.000000	-2.000000
501330493	0.653052	0	1.712924	1.712924	1	2.000000	-2.000000
501331302	1.040066	0	1.017049	1.017049	1	2.000000	-2.000000
501332292	0.836473	0	1.382761	1.382761	1	2.000000	-2.000000
501333018	0.590424	0	0.000000	0.000000	1	2.000000	-2.000000
501333832	0.808644	0	0.258901	0.258901	1	2.000000	-2.000000
501335097	0.528865	0	-0.535289	-0.535289	1	2.000000	-2.000000
501336087	0.811498	0	1.819982	1.819982	1	2.000000	-2.000000
501337573	0.978294	0	1.596830	1.596830	1	2.000000	-2.000000
501339017	1.027980	0	2.632178	2.632178	0	2.000000	-2.000000
501340220	1.087171	0	-2.034097	-2.034097	0	2.000000	-2.000000
501340993	0.585606	0	1.766453	1.766453	1	2.000000	-2.000000
501341771	0.821848	0	-0.687339	-0.687339	1	2.000000	-2.000000
501342539	0.927120	0	1.445280	1.445280	1	2.000000	-2.000000
501343332	0.458742	0	1.338222	1.338222	1	2.000000	-2.000000
501344283	0.756363	0	3.265261	3.265261	0	2.000000	-2.000000
501345016	0.884832	0	-1.070578	-1.070578	1	2.000000	-2.000000
501346212	0.618658	0	-2.577509	-2.577509	0	2.000000	-2.000000
501347203	0.484007	0	-2.293557	-2.293557	0	2.000000	-2.000000
501347968	0.730134	0	1.712924	1.712924	1	2.000000	-2.000000
501348958	1.029586	0	2.310935	2.310935	0	2.000000	-2.000000
501349693	1.004957	0	0.811798	0.811798	1	2.000000	-2.000000
501350573	0.940296	0	1.489795	1.489795	1	2.000000	-2.000000
501351347	0.842009	0	0.000000	0.000000	1	2.000000	-2.000000
501352095	0.573955	0	0.329933	0.329933	1	2.000000	-2.000000
501352973	0.874127	0	0.856462	0.856462	1	2.000000	-2.000000
501353767	0.655585	0	-0.918477	-0.918477	1	2.000000	-2.000000
501354569	0.620935	0	0.588818	0.588818	1	2.000000	-2.000000
501356684	1.266493	0	-1.498809	-1.498809	1	2.000000	-2.000000
501357454	0.913403	0	-0.098392	-0.098392	1	2.000000	-2.000000
501358657	1.090919	0	-1.177635	-1.177635	1	2.000000	-2.000000
501359441	0.937826	0	-0.802933	-0.802933	1	2.000000	-2.000000
501360209	1.075160	0	-0.222754	-0.222754	1	2.000000	-2.000000
501361004	0.746193	0	-1.552337	-1.552337	1	2.000000	-2.000000
501361953	1.074325	0	-0.749404	-0.749404	1	2.000000	-2.000000
501362984	0.598453	0	-2.890559	-2.890559	0	2.000000	-2.000000
501364249	0.574900	0	0.428231	0.428231	1	2.000000	-2.000000
501365464	0.860209	0	2.248213	2.248213	0	2.000000	-2.000000
501366261	1.050007	0	1.222209	1.222209	1	2.000000	-2.000000
501366999	0.762786	0	-0.428231	-0.428231	1	2.000000	-2.000000
501367824	0.866633	0	-1.659395	-1.659395	1	2.000000	-2.000000
501368604	1.033416	0	-0.971994	-0.971994	1	2.000000	-2.000000
501369419	1.298326	0	-0.383305	-0.383305	1	2.000000	-2.000000
501370195	0.885174	0	-1.400131	-1.400131	1	2.000000	-2.000000
501370959	0.616117	0	0.963520	0.963520	1	2.000000	-2.000000
501371950	0.826659	0	0.678204	0.678204	1	2.000000	-2.000000
501372720	0.749940	0	-0.321173	-0.321173	1	2.000000	-2.000000
501373514	1.095201	0	-0.214116	-0.214116	1	2.000000	-2.000000
501374535	0.638995	0	-0.222754	-0.222754	1	2.000000	-2.000000
501375387	0.630967	0	-0.650891	-0.650891	1	2.000000	-2.000000
501376130	0.848782	0	-1.667717	-1.667717	1	2.000000	-2.000000
501377890	0.711622	0	-0.070872	-0.070872	1	2.000000	-2.000000
501379045	0.533148	0	-1.177635	-1.177635	1	2.000000	-2.000000
