#time [s]	amplitude [V]
2.498550000000e-003	-1.61369e-002
2.503750000000e-003	-2.41771e-002
2.508950000000e-003	-1.61369e-002
2.514150000000e-003	-2.01570e-002
2.519350000000e-003	-2.01570e-002
2.524550000000e-003	-2.01570e-002
2.529750000000e-003	-2.41771e-002
2.534950000000e-003	-2.41771e-002
2.540150000000e-003	-2.01570e-002
2.545350000000e-003	-1.61369e-002
2.550550000000e-003	-2.41771e-002
2.555750000000e-003	-2.01570e-002
2.560950000000e-003	-2.41771e-002
2.566150000000e-003	-2.01570e-002
2.571350000000e-003	-1.61369e-002
2.576550000000e-003	-2.01570e-002
2.581750000000e-003	-2.01570e-002
2.586950000000e-003	-2.01570e-002
2.592150000000e-003	-2.01570e-002
2.597350000000e-003	-1.61369e-002
2.602550000000e-003	-2.41771e-002
2.607750000000e-003	-2.01570e-002
2.612950000000e-003	-2.01570e-002
2.618150000000e-003	-2.01570e-002
2.623350000000e-003	-2.41771e-002
2.628550000000e-003	-2.01570e-002
2.633750000000e-003	-2.01570e-002
2.638950000000e-003	-2.01570e-002
2.644150000000e-003	-1.61369e-002
2.649350000000e-003	-2.41771e-002
2.654550000000e-003	-1.61369e-002
2.659750000000e-003	-1.61369e-002
2.664950000000e-003	-2.01570e-002
2.670150000000e-003	-2.01570e-002
2.675350000000e-003	-2.01570e-002
2.680550000000e-003	-2.41771e-002
2.685750000000e-003	-2.41771e-002
2.690950000000e-003	-2.01570e-002
2.696150000000e-003	-1.61369e-002
2.701350000000e-003	-2.01570e-002
2.706550000000e-003	-1.61369e-002
2.711750000000e-003	-2.01570e-002
2.716950000000e-003	-2.01570e-002
2.722150000000e-003	-1.61369e-002
2.727350000000e-003	-2.41771e-002
2.732550000000e-003	-2.01570e-002
2.737750000000e-003	-2.01570e-002
2.742950000000e-003	-1.61369e-002
2.748150000000e-003	-2.41771e-002
2.753350000000e-003	-2.01570e-002
2.758550000000e-003	-1.61369e-002
2.763750000000e-003	-2.01570e-002
2.768950000000e-003	-1.61369e-002
2.774150000000e-003	-1.61369e-002
2.779350000000e-003	-2.01570e-002
2.784550000000e-003	-2.01570e-002
2.789750000000e-003	-2.01570e-002
2.794950000000e-003	-2.41771e-002
2.800150000000e-003	-1.61369e-002
2.805350000000e-003	-2.41771e-002
2.810550000000e-003	-2.01570e-002
2.815750000000e-003	-2.01570e-002
2.820950000000e-003	-2.41771e-002
2.826150000000e-003	-2.01570e-002
2.831350000000e-003	-2.01570e-002
2.836550000000e-003	-1.61369e-002
2.841750000000e-003	-2.01570e-002
2.846950000000e-003	-1.61369e-002
2.852150000000e-003	-1.61369e-002
2.857350000000e-003	-1.61369e-002
2.862550000000e-003	-1.61369e-002
2.867750000000e-003	-1.61369e-002
2.872950000000e-003	-2.01570e-002
2.878150000000e-003	-2.41771e-002
2.883350000000e-003	-1.61369e-002
2.888550000000e-003	-1.61369e-002
2.893750000000e-003	-2.41771e-002
2.898950000000e-003	-2.01570e-002
2.904150000000e-003	-2.01570e-002
2.909350000000e-003	-1.61369e-002
2.914550000000e-003	-2.01570e-002
2.919750000000e-003	-2.01570e-002
2.924950000000e-003	-2.01570e-002
2.930150000000e-003	-2.01570e-002
2.935350000000e-003	-2.41771e-002
2.940550000000e-003	-2.01570e-002
2.945750000000e-003	-2.41771e-002
2.950950000000e-003	-2.41771e-002
2.956150000000e-003	-2.01570e-002
2.961350000000e-003	-2.01570e-002
2.966550000000e-003	-2.01570e-002
2.971750000000e-003	-2.01570e-002
2.976950000000e-003	-2.01570e-002
2.982150000000e-003	-2.01570e-002
2.987350000000e-003	-2.41771e-002
2.992550000000e-003	-1.61369e-002
2.997750000000e-003	-1.61369e-002
3.002950000000e-003	-1.61369e-002
3.008150000000e-003	-2.01570e-002
3.013350000000e-003	-2.01570e-002
3.018550000000e-003	-2.41771e-002
3.023750000000e-003	-2.01570e-002
3.028950000000e-003	-2.01570e-002
3.034150000000e-003	-2.01570e-002
3.039350000000e-003	-2.01570e-002
3.044550000000e-003	-2.41771e-002
3.049750000000e-003	-1.61369e-002
3.054950000000e-003	-2.01570e-002
3.060150000000e-003	-2.01570e-002
3.065350000000e-003	-2.01570e-002
3.070550000000e-003	-2.01570e-002
3.075750000000e-003	-1.61369e-002
3.080950000000e-003	-2.01570e-002
3.086150000000e-003	-1.61369e-002
3.091350000000e-003	-2.01570e-002
3.096550000000e-003	-2.01570e-002
3.101750000000e-003	-1.61369e-002
3.106950000000e-003	-2.01570e-002
3.112150000000e-003	-1.61369e-002
3.117350000000e-003	-2.41771e-002
3.122550000000e-003	-2.01570e-002
3.127750000000e-003	-2.01570e-002
3.132950000000e-003	-1.61369e-002
3.138150000000e-003	-2.41771e-002
3.143350000000e-003	-2.41771e-002
3.148550000000e-003	-2.01570e-002
3.153750000000e-003	-1.61369e-002
3.158950000000e-003	-2.41771e-002
3.164150000000e-003	-1.61369e-002
3.169350000000e-003	-2.01570e-002
3.174550000000e-003	-2.01570e-002
3.179750000000e-003	-2.01570e-002
3.184950000000e-003	-2.01570e-002
3.190150000000e-003	-2.01570e-002
3.195350000000e-003	-2.01570e-002
3.200550000000e-003	-2.01570e-002
3.205750000000e-003	-2.41771e-002
3.210950000000e-003	-1.61369e-002
3.216150000000e-003	-2.41771e-002
3.221350000000e-003	-2.01570e-002
3.226550000000e-003	-1.61369e-002
3.231750000000e-003	-1.61369e-002
3.236950000000e-003	-1.61369e-002
3.242150000000e-003	-2.01570e-002
3.247350000000e-003	-1.21168e-002
3.252550000000e-003	-1.61369e-002
3.257750000000e-003	-1.61369e-002
3.262950000000e-003	-2.01570e-002
3.268150000000e-003	-2.01570e-002
3.273350000000e-003	-2.01570e-002
3.278550000000e-003	-1.61369e-002
3.283750000000e-003	-2.01570e-002
3.288950000000e-003	-2.01570e-002
3.294150000000e-003	-2.01570e-002
3.299350000000e-003	-1.61369e-002
3.304550000000e-003	-2.01570e-002
3.309750000000e-003	-2.01570e-002
3.314950000000e-003	-1.61369e-002
3.320150000000e-003	-2.01570e-002
3.325350000000e-003	-2.01570e-002
3.330550000000e-003	-1.61369e-002
3.335750000000e-003	-1.61369e-002
3.340950000000e-003	-2.01570e-002
3.346150000000e-003	-2.01570e-002
3.351350000000e-003	-1.61369e-002
3.356550000000e-003	-2.01570e-002
3.361750000000e-003	-2.01570e-002
3.366950000000e-003	-1.61369e-002
3.372150000000e-003	-2.01570e-002
3.377350000000e-003	-2.01570e-002
3.382550000000e-003	-1.61369e-002
3.387750000000e-003	-2.01570e-002
3.392950000000e-003	-1.61369e-002
3.398150000000e-003	-2.01570e-002
3.403350000000e-003	-1.61369e-002
3.408550000000e-003	-2.01570e-002
3.413750000000e-003	-1.61369e-002
3.418950000000e-003	-1.61369e-002
3.424150000000e-003	-1.21168e-002
3.429350000000e-003	-1.61369e-002
3.434550000000e-003	-1.61369e-002
3.439750000000e-003	-1.61369e-002
3.444950000000e-003	-1.61369e-002
3.450150000000e-003	-2.01570e-002
3.455350000000e-003	-2.01570e-002
3.460550000000e-003	-1.61369e-002
3.465750000000e-003	-2.01570e-002
3.470950000000e-003	-2.01570e-002
3.476150000000e-003	-2.01570e-002
3.481350000000e-003	-2.01570e-002
3.486550000000e-003	-1.61369e-002
3.491750000000e-003	-1.61369e-002
3.496950000000e-003	-1.61369e-002
3.502150000000e-003	-1.61369e-002
3.507350000000e-003	-1.61369e-002
3.512550000000e-003	-1.61369e-002
3.517750000000e-003	-1.61369e-002
3.522950000000e-003	-1.61369e-002
3.528150000000e-003	-1.61369e-002
3.533350000000e-003	-2.01570e-002
3.538550000000e-003	-2.01570e-002
3.543750000000e-003	-1.61369e-002
3.548950000000e-003	-1.21168e-002
3.554150000000e-003	-1.21168e-002
3.559350000000e-003	-2.01570e-002
3.564550000000e-003	-1.61369e-002
3.569750000000e-003	-1.61369e-002
3.574950000000e-003	-1.61369e-002
3.580150000000e-003	-1.61369e-002
3.585350000000e-003	-2.01570e-002
3.590550000000e-003	-1.61369e-002
3.595750000000e-003	-1.61369e-002
3.600950000000e-003	-1.21168e-002
3.606150000000e-003	-8.09675e-003
3.611350000000e-003	-1.61369e-002
3.616550000000e-003	-1.61369e-002
3.621750000000e-003	-1.61369e-002
3.626950000000e-003	-1.61369e-002
3.632150000000e-003	-1.21168e-002
3.637350000000e-003	-1.61369e-002
3.642550000000e-003	-1.61369e-002
3.647750000000e-003	-1.21168e-002
3.652950000000e-003	-1.21168e-002
3.658150000000e-003	-1.21168e-002
3.663350000000e-003	-1.21168e-002
3.668550000000e-003	-1.61369e-002
3.673750000000e-003	-1.21168e-002
3.678950000000e-003	-1.21168e-002
3.684150000000e-003	-8.09675e-003
3.689350000000e-003	-1.21168e-002
3.694550000000e-003	-1.21168e-002
3.699750000000e-003	-1.61369e-002
3.704950000000e-003	-8.09675e-003
3.710150000000e-003	-1.21168e-002
3.715350000000e-003	-8.09675e-003
3.720550000000e-003	-1.21168e-002
3.725750000000e-003	-8.09675e-003
3.730950000000e-003	-4.07663e-003
3.736150000000e-003	-4.07663e-003
3.741350000000e-003	-8.09675e-003
3.746550000000e-003	-5.65350e-005
3.751750000000e-003	-4.07663e-003
3.756950000000e-003	-4.07663e-003
3.762150000000e-003	3.96356e-003
3.767350000000e-003	7.98365e-003
3.772550000000e-003	7.98365e-003
3.777750000000e-003	1.20038e-002
3.782950000000e-003	7.98365e-003
3.788150000000e-003	1.60239e-002
3.793350000000e-003	2.40641e-002
3.798550000000e-003	2.40641e-002
3.803750000000e-003	2.80842e-002
3.808950000000e-003	3.61244e-002
3.814150000000e-003	4.81847e-002
3.819350000000e-003	5.22048e-002
3.824550000000e-003	6.82852e-002
3.829750000000e-003	7.63254e-002
3.834950000000e-003	9.24058e-002
3.840150000000e-003	1.12506e-001
3.845350000000e-003	1.28587e-001
3.850550000000e-003	1.48687e-001
3.855750000000e-003	1.72808e-001
3.860950000000e-003	1.92908e-001
3.866150000000e-003	2.21049e-001
3.871350000000e-003	2.45170e-001
3.876550000000e-003	2.61250e-001
3.881750000000e-003	2.85371e-001
3.886950000000e-003	3.13511e-001
3.892150000000e-003	3.41652e-001
3.897350000000e-003	3.69793e-001
3.902550000000e-003	3.97933e-001
3.907750000000e-003	4.26074e-001
3.912950000000e-003	4.46175e-001
3.918150000000e-003	4.74315e-001
3.923350000000e-003	4.90396e-001
3.928550000000e-003	5.06476e-001
3.933750000000e-003	5.22557e-001
3.938950000000e-003	5.22557e-001
3.944150000000e-003	5.22557e-001
3.949350000000e-003	5.18536e-001
3.954550000000e-003	5.14516e-001
3.959750000000e-003	5.06476e-001
3.964950000000e-003	5.02456e-001
3.970150000000e-003	4.94416e-001
3.975350000000e-003	4.78335e-001
3.980550000000e-003	4.62255e-001
3.985750000000e-003	4.42155e-001
3.990950000000e-003	4.22054e-001
3.996150000000e-003	3.97933e-001
4.001350000000e-003	3.65773e-001
4.006550000000e-003	3.37632e-001
4.011750000000e-003	3.13511e-001
4.016950000000e-003	2.89391e-001
4.022150000000e-003	2.65270e-001
4.027350000000e-003	2.41149e-001
4.032550000000e-003	2.21049e-001
4.037750000000e-003	2.00948e-001
4.042950000000e-003	1.80848e-001
4.048150000000e-003	1.60747e-001
4.053350000000e-003	1.44667e-001
4.058550000000e-003	1.28587e-001
4.063750000000e-003	1.12506e-001
4.068950000000e-003	1.04466e-001
4.074150000000e-003	9.24058e-002
4.079350000000e-003	7.63254e-002
4.084550000000e-003	6.82852e-002
4.089750000000e-003	5.62249e-002
4.094950000000e-003	5.62249e-002
4.100150000000e-003	4.41646e-002
4.105350000000e-003	4.01445e-002
4.110550000000e-003	3.21043e-002
4.115750000000e-003	2.80842e-002
4.120950000000e-003	2.40641e-002
4.126150000000e-003	2.00440e-002
4.131350000000e-003	1.20038e-002
4.136550000000e-003	1.20038e-002
4.141750000000e-003	7.98365e-003
4.146950000000e-003	7.98365e-003
4.152150000000e-003	3.96356e-003
4.157350000000e-003	7.98365e-003
4.162550000000e-003	3.96356e-003
4.167750000000e-003	-5.65350e-005
4.172950000000e-003	-5.65350e-005
4.178150000000e-003	-4.07663e-003
4.183350000000e-003	-4.07663e-003
4.188550000000e-003	-8.09675e-003
4.193750000000e-003	-1.21168e-002
4.198950000000e-003	-8.09675e-003
4.204150000000e-003	-8.09675e-003
4.209350000000e-003	-8.09675e-003
4.214550000000e-003	-8.09675e-003
4.219750000000e-003	-8.09675e-003
4.224950000000e-003	-1.21168e-002
4.230150000000e-003	-1.21168e-002
4.235350000000e-003	-1.61369e-002
4.240550000000e-003	-1.21168e-002
4.245750000000e-003	-1.21168e-002
4.250950000000e-003	-1.21168e-002
4.256150000000e-003	-1.61369e-002
4.261350000000e-003	-1.21168e-002
4.266550000000e-003	-1.21168e-002
4.271750000000e-003	-1.61369e-002
4.276950000000e-003	-1.61369e-002
4.282150000000e-003	-2.01570e-002
4.287350000000e-003	-1.21168e-002
4.292550000000e-003	-1.61369e-002
4.297750000000e-003	-1.61369e-002
4.302950000000e-003	-1.21168e-002
4.308150000000e-003	-2.01570e-002
4.313350000000e-003	-1.61369e-002
4.318550000000e-003	-1.61369e-002
4.323750000000e-003	-1.21168e-002
4.328950000000e-003	-1.21168e-002
4.334150000000e-003	-1.61369e-002
4.339350000000e-003	-1.61369e-002
4.344550000000e-003	-1.61369e-002
4.349750000000e-003	-1.61369e-002
4.354950000000e-003	-1.61369e-002
4.360150000000e-003	-2.01570e-002
4.365350000000e-003	-2.01570e-002
4.370550000000e-003	-1.61369e-002
4.375750000000e-003	-2.01570e-002
4.380950000000e-003	-1.61369e-002
4.386150000000e-003	-2.01570e-002
4.391350000000e-003	-2.01570e-002
4.396550000000e-003	-1.61369e-002
4.401750000000e-003	-1.61369e-002
4.406950000000e-003	-1.61369e-002
4.412150000000e-003	-2.81973e-002
4.417350000000e-003	-1.61369e-002
4.422550000000e-003	-1.61369e-002
4.427750000000e-003	-2.01570e-002
4.432950000000e-003	-2.41771e-002
4.438150000000e-003	-2.01570e-002
4.443350000000e-003	-1.61369e-002
4.448550000000e-003	-1.61369e-002
4.453750000000e-003	-1.61369e-002
4.458950000000e-003	-1.61369e-002
4.464150000000e-003	-2.01570e-002
4.469350000000e-003	-2.01570e-002
4.474550000000e-003	-1.21168e-002
4.479750000000e-003	-2.01570e-002
4.484950000000e-003	-2.01570e-002
4.490150000000e-003	-1.61369e-002
4.495350000000e-003	-1.61369e-002
4.500550000000e-003	-1.61369e-002
4.505750000000e-003	-1.61369e-002
4.510950000000e-003	-2.01570e-002
4.516150000000e-003	-1.61369e-002
4.521350000000e-003	-2.01570e-002
4.526550000000e-003	-1.61369e-002
4.531750000000e-003	-2.01570e-002
4.536950000000e-003	-1.61369e-002
4.542150000000e-003	-1.61369e-002
4.547350000000e-003	-1.61369e-002
4.552550000000e-003	-2.01570e-002
4.557750000000e-003	-2.01570e-002
4.562950000000e-003	-1.61369e-002
4.568150000000e-003	-1.61369e-002
4.573350000000e-003	-1.61369e-002
4.578550000000e-003	-2.01570e-002
4.583750000000e-003	-2.01570e-002
4.588950000000e-003	-1.61369e-002
4.594150000000e-003	-1.61369e-002
4.599350000000e-003	-1.61369e-002
4.604550000000e-003	-1.61369e-002
4.609750000000e-003	-1.61369e-002
4.614950000000e-003	-1.61369e-002
4.620150000000e-003	-1.61369e-002
4.625350000000e-003	-2.01570e-002
4.630550000000e-003	-2.01570e-002
4.635750000000e-003	-1.61369e-002
4.640950000000e-003	-1.61369e-002
4.646150000000e-003	-1.61369e-002
4.651350000000e-003	-1.61369e-002
4.656550000000e-003	-2.01570e-002
4.661750000000e-003	-2.01570e-002
4.666950000000e-003	-1.61369e-002
4.672150000000e-003	-2.01570e-002
4.677350000000e-003	-2.41771e-002
4.682550000000e-003	-2.01570e-002
4.687750000000e-003	-2.01570e-002
4.692950000000e-003	-2.41771e-002
4.698150000000e-003	-2.01570e-002
4.703350000000e-003	-2.01570e-002
4.708550000000e-003	-2.01570e-002
4.713750000000e-003	-1.61369e-002
4.718950000000e-003	-1.61369e-002
4.724150000000e-003	-1.61369e-002
4.729350000000e-003	-1.61369e-002
4.734550000000e-003	-1.61369e-002
4.739750000000e-003	-2.41771e-002
4.744950000000e-003	-2.01570e-002
4.750150000000e-003	-2.01570e-002
4.755350000000e-003	-2.01570e-002
4.760550000000e-003	-2.01570e-002
4.765750000000e-003	-2.01570e-002
4.770950000000e-003	-2.01570e-002
4.776150000000e-003	-2.01570e-002
4.781350000000e-003	-2.01570e-002
4.786550000000e-003	-2.01570e-002
4.791750000000e-003	-2.01570e-002
4.796950000000e-003	-1.61369e-002
4.802150000000e-003	-2.01570e-002
4.807350000000e-003	-2.41771e-002
4.812550000000e-003	-1.61369e-002
4.817750000000e-003	-2.41771e-002
4.822950000000e-003	-1.61369e-002
4.828150000000e-003	-1.61369e-002
4.833350000000e-003	-1.61369e-002
4.838550000000e-003	-2.01570e-002
4.843750000000e-003	-1.61369e-002
4.848950000000e-003	-2.01570e-002
4.854150000000e-003	-2.01570e-002
4.859350000000e-003	-2.41771e-002
4.864550000000e-003	-2.01570e-002
4.869750000000e-003	-1.61369e-002
4.874950000000e-003	-2.01570e-002
4.880150000000e-003	-2.41771e-002
4.885350000000e-003	-2.41771e-002
4.890550000000e-003	-2.01570e-002
4.895750000000e-003	-2.01570e-002
4.900950000000e-003	-1.61369e-002
4.906150000000e-003	-2.01570e-002
4.911350000000e-003	-1.61369e-002
4.916550000000e-003	-2.01570e-002
4.921750000000e-003	-2.01570e-002
4.926950000000e-003	-1.61369e-002
4.932150000000e-003	-2.01570e-002
4.937350000000e-003	-1.61369e-002
4.942550000000e-003	-2.01570e-002
4.947750000000e-003	-1.61369e-002
4.952950000000e-003	-1.61369e-002
4.958150000000e-003	-1.61369e-002
4.963350000000e-003	-2.41771e-002
4.968550000000e-003	-1.61369e-002
4.973750000000e-003	-1.61369e-002
4.978950000000e-003	-2.01570e-002
4.984150000000e-003	-1.61369e-002
4.989350000000e-003	-2.01570e-002
4.994550000000e-003	-2.01570e-002
4.999750000000e-003	-1.61369e-002
5.004950000000e-003	-2.41771e-002
5.010150000000e-003	-2.01570e-002
5.015350000000e-003	-2.41771e-002
5.020550000000e-003	-2.01570e-002
5.025750000000e-003	-2.41771e-002
5.030950000000e-003	-2.01570e-002
5.036150000000e-003	-2.01570e-002
5.041350000000e-003	-2.01570e-002
5.046550000000e-003	-2.41771e-002
5.051750000000e-003	-1.61369e-002
5.056950000000e-003	-2.01570e-002
5.062150000000e-003	-2.41771e-002
5.067350000000e-003	-2.01570e-002
5.072550000000e-003	-2.01570e-002
5.077750000000e-003	-2.41771e-002
5.082950000000e-003	-2.01570e-002
5.088150000000e-003	-2.01570e-002
