# laser 3 log-file
# log-file start-timestamp: 09.11.2011, 09:55
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
578843877	0.609827	0	1.182081	1.182081	1	3.000000	-3.000000
578844922	0.448811	0	2.572915	2.572915	1	3.000000	-3.000000
578845869	0.646203	0	1.075093	1.075093	1	3.000000	-3.000000
578847122	0.688312	0	0.641666	0.641666	1	3.000000	-3.000000
578848332	0.706116	0	2.519421	2.519421	1	3.000000	-3.000000
578849322	0.329521	0	1.610029	1.610029	1	3.000000	-3.000000
578851603	0.671345	0	1.075093	1.075093	1	3.000000	-3.000000
578852792	0.977649	0	0.962558	0.962558	1	3.000000	-3.000000
578853667	0.490536	0	0.807625	0.807625	1	3.000000	-3.000000
578854931	0.795985	0	0.486663	0.486663	1	3.000000	-3.000000
578856003	0.567032	0	2.144966	2.144966	1	3.000000	-3.000000
578857242	0.740352	0	0.647144	0.647144	1	3.000000	-3.000000
578858397	0.488290	0	0.802112	0.802112	1	3.000000	-3.000000
578859388	0.625875	0	1.128587	1.128587	1	3.000000	-3.000000
578861478	0.425367	0	0.759635	0.759635	1	3.000000	-3.000000
578862468	0.486257	0	0.112208	0.112208	1	3.000000	-3.000000
578863458	0.613706	0	2.899849	2.899849	1	3.000000	-3.000000
578864448	0.736981	0	2.834425	2.834425	1	3.000000	-3.000000
578865383	0.556869	0	2.465927	2.465927	1	3.000000	-3.000000
578866813	0.631621	0	2.246124	2.246124	1	3.000000	-3.000000
578868353	0.517818	0	3.589293	3.589293	0	3.000000	-3.000000
578869013	0.712000	0	-0.957664	-0.957664	1	3.000000	-3.000000
578869948	0.396923	0	-1.064652	-1.064652	1	3.000000	-3.000000
578871323	0.410831	0	-0.369234	-0.369234	1	3.000000	-3.000000
578873468	0.671880	0	-0.369234	-0.369234	1	3.000000	-3.000000
578874775	0.923835	0	0.058715	0.058715	1	3.000000	-3.000000
578875982	0.596584	0	-1.006040	-1.006040	1	3.000000	-3.000000
578877210	0.561271	0	-0.310471	-0.310471	1	3.000000	-3.000000
578878090	0.814351	0	-0.792019	-0.792019	1	3.000000	-3.000000
