# laser 1 log-file
# log-file start-timestamp: 07.11.2011, 20:18
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
437107641	8.290057	0	133.432158	133.432158	0	3.000000	-3.000000
437109400	8.663544	0	143.228697	143.228697	0	3.000000	-3.000000
437110720	7.886112	0	150.875245	150.875245	0	3.000000	-3.000000
437112316	3.156077	0	154.547474	154.547474	0	3.000000	-3.000000
437113705	4.159128	0	167.396191	167.396191	0	3.000000	-3.000000
437115121	8.715423	0	150.977251	150.977251	0	3.000000	-3.000000
437116441	5.312491	0	151.997315	151.997315	0	3.000000	-3.000000
437117727	5.335805	0	173.721923	173.721923	0	3.000000	-3.000000
437119026	3.249923	0	215.751289	215.751289	0	3.000000	-3.000000
437121227	7.688576	0	173.925891	173.925891	0	3.000000	-3.000000
437122608	4.142478	0	172.602599	172.602599	0	3.000000	-3.000000
437124802	3.773215	0	184.231324	184.231324	0	3.000000	-3.000000
437126232	4.341391	0	175.356771	175.356771	0	3.000000	-3.000000
437127607	7.914673	0	176.070815	176.070815	0	3.000000	-3.000000
437129343	3.589604	0	131.698050	131.698050	0	3.000000	-3.000000
437130632	7.798386	0	132.208081	132.208081	0	3.000000	-3.000000
437132007	5.935471	0	163.727488	163.727488	0	3.000000	-3.000000
437133289	5.379815	0	127.617795	127.617795	0	3.000000	-3.000000
437134647	5.918133	0	179.942949	179.942949	0	3.000000	-3.000000
437135997	4.203682	0	210.344952	210.344952	0	3.000000	-3.000000
437137366	3.006489	0	156.792574	156.792574	0	3.000000	-3.000000
437140022	6.758941	0	223.832212	223.832212	0	3.000000	-3.000000
437141911	6.568189	0	237.807083	237.807083	0	3.000000	-3.000000
437143503	13.903467	0	214.957659	214.957659	0	3.000000	-3.000000
437147188	7.956496	0	236.787020	236.787020	0	3.000000	-3.000000
437148508	4.438248	0	179.645081	179.645081	0	3.000000	-3.000000
437149828	5.383896	0	186.169445	186.169445	0	3.000000	-3.000000
437151203	8.444086	0	182.293203	182.293203	0	3.000000	-3.000000
437152523	5.367730	0	217.148797	217.148797	0	3.000000	-3.000000
437154173	4.218886	0	221.944145	221.944145	0	3.000000	-3.000000
437155549	4.729030	0	210.210845	210.210845	0	3.000000	-3.000000
437157749	6.057852	0	163.625504	163.625504	0	3.000000	-3.000000
437159070	14.917410	0	214.345621	214.345621	0	3.000000	-3.000000
437161437	4.202662	0	224.342244	224.342244	0	3.000000	-3.000000
437163091	5.095218	0	170.868491	170.868491	0	3.000000	-3.000000
437164434	4.588246	0	158.219703	158.219703	0	3.000000	-3.000000
437165818	5.740918	0	233.318803	233.318803	0	3.000000	-3.000000
437167881	5.446119	0	263.002654	263.002654	0	3.000000	-3.000000
437169256	4.100778	0	189.529448	189.529448	0	3.000000	-3.000000
437171291	3.372330	0	233.012784	233.012784	0	3.000000	-3.000000
437172777	7.316916	0	215.365684	215.365684	0	3.000000	-3.000000
437174372	12.734474	0	216.079729	216.079729	0	3.000000	-3.000000
437177562	6.219328	0	220.976034	220.976034	0	3.000000	-3.000000
437178963	9.208114	0	224.421829	224.421829	0	3.000000	-3.000000
437180247	3.731393	0	236.889026	236.889026	0	3.000000	-3.000000
437181585	7.842249	0	206.366704	206.366704	0	3.000000	-3.000000
437184683	11.499177	0	189.025623	189.025623	0	3.000000	-3.000000
437186298	5.536905	0	188.209572	188.209572	0	3.000000	-3.000000
437188634	4.264886	0	174.030688	174.030688	0	3.000000	-3.000000
437190024	6.904810	0	180.865114	180.865114	0	3.000000	-3.000000
437191399	5.568726	0	156.280510	156.280510	0	3.000000	-3.000000
437193599	8.062583	0	145.060883	145.060883	0	3.000000	-3.000000
437195304	7.116984	0	122.925503	122.925503	0	3.000000	-3.000000
437196629	10.494414	0	144.754863	144.754863	0	3.000000	-3.000000
437197978	3.979268	0	111.602797	111.602797	0	3.000000	-3.000000
437199339	6.574310	0	142.714736	142.714736	0	3.000000	-3.000000
437200919	5.643796	0	116.304913	116.304913	0	3.000000	-3.000000
437202298	9.343782	0	126.393719	126.393719	0	3.000000	-3.000000
437203673	4.021091	0	152.303334	152.303334	0	3.000000	-3.000000
437204993	3.348136	0	159.954079	159.954079	0	3.000000	-3.000000
437206344	13.175141	0	169.848428	169.848428	0	3.000000	-3.000000
437208490	6.195866	0	130.065948	130.065948	0	3.000000	-3.000000
437209779	5.001297	0	163.931456	163.931456	0	3.000000	-3.000000
437211263	5.363494	0	224.115810	224.115810	0	3.000000	-3.000000
437212609	4.840162	0	170.968354	170.968354	0	3.000000	-3.000000
437214564	4.799399	0	160.769862	160.769862	0	3.000000	-3.000000
437215940	7.111883	0	170.970498	170.970498	0	3.000000	-3.000000
437217370	4.832003	0	164.339392	164.339392	0	3.000000	-3.000000
437218729	7.678019	0	172.398587	172.398587	0	3.000000	-3.000000
437220010	7.126164	0	122.823496	122.823496	0	3.000000	-3.000000
437221275	4.287327	0	124.353592	124.353592	0	3.000000	-3.000000
437222760	3.037749	0	149.651169	149.651169	0	3.000000	-3.000000
437224067	8.867413	0	120.987382	120.987382	0	3.000000	-3.000000
437225401	8.113586	0	133.942189	133.942189	0	3.000000	-3.000000
437226721	4.647410	0	111.092765	111.092765	0	3.000000	-3.000000
437228096	9.035723	0	122.619484	122.619484	0	3.000000	-3.000000
437229361	7.805527	0	97.933945	97.933945	0	3.000000	-3.000000
437230747	3.518199	0	107.522543	107.522543	0	3.000000	-3.000000
437232056	8.556293	0	86.509233	86.509233	0	3.000000	-3.000000
437233399	2.955124	0	111.092765	111.092765	0	3.000000	-3.000000
437234696	8.921563	0	89.891048	89.891048	0	3.000000	-3.000000
437236095	8.934737	0	64.781878	64.781878	0	3.000000	-3.000000
437237721	6.448842	0	79.164775	79.164775	0	3.000000	-3.000000
437239267	7.295938	0	61.029567	61.029567	0	3.000000	-3.000000
437240581	3.123771	0	56.542270	56.542270	0	3.000000	-3.000000
437241901	7.599474	0	66.822006	66.822006	0	3.000000	-3.000000
437243388	10.006824	0	52.235096	52.235096	0	3.000000	-3.000000
437246123	8.142148	0	45.502677	45.502677	0	3.000000	-3.000000
437247463	5.578728	0	30.507742	30.507742	0	3.000000	-3.000000
437249162	5.377775	0	24.795386	24.795386	0	3.000000	-3.000000
437250592	5.976553	0	11.534559	11.534559	0	3.000000	-3.000000
437252242	9.635521	0	45.196658	45.196658	0	3.000000	-3.000000
437253607	6.780363	0	63.353789	63.353789	0	3.000000	-3.000000
437254882	8.114606	0	43.054524	43.054524	0	3.000000	-3.000000
437257687	6.613072	0	30.405736	30.405736	0	3.000000	-3.000000
437259026	5.356354	0	22.041214	22.041214	0	3.000000	-3.000000
437261318	4.435236	0	27.243539	27.243539	0	3.000000	-3.000000
437262860	7.053740	0	42.238473	42.238473	0	3.000000	-3.000000
437264234	6.199946	0	74.778502	74.778502	0	3.000000	-3.000000
437265609	7.063940	0	37.546181	37.546181	0	3.000000	-3.000000
437266874	7.075161	0	41.014397	41.014397	0	3.000000	-3.000000
437268250	4.007830	0	40.606372	40.606372	0	3.000000	-3.000000
437269624	10.740249	0	48.766880	48.766880	0	3.000000	-3.000000
437271054	6.706918	0	47.644810	47.644810	0	3.000000	-3.000000
437272400	8.551193	0	74.982514	74.982514	0	3.000000	-3.000000
437273769	6.042857	0	35.710066	35.710066	0	3.000000	-3.000000
437275399	5.452240	0	55.499300	55.499300	0	3.000000	-3.000000
437276815	3.823381	0	42.978393	42.978393	0	3.000000	-3.000000
437278212	7.881011	0	33.363920	33.363920	0	3.000000	-3.000000
437279575	5.813342	0	44.380607	44.380607	0	3.000000	-3.000000
437280955	8.437139	0	59.499807	59.499807	0	3.000000	-3.000000
437282298	4.262846	0	49.990957	49.990957	0	3.000000	-3.000000
437283692	8.747045	0	45.604683	45.604683	0	3.000000	-3.000000
437285268	3.410346	0	41.856569	41.856569	0	3.000000	-3.000000
437286563	6.234629	0	13.064655	13.064655	0	3.000000	-3.000000
437287963	7.377100	0	53.561179	53.561179	0	3.000000	-3.000000
437289410	6.524327	0	29.589685	29.589685	0	3.000000	-3.000000
437290828	7.169007	0	29.079653	29.079653	0	3.000000	-3.000000
437292148	4.286307	0	13.370674	13.370674	0	3.000000	-3.000000
437293578	8.224533	0	11.909908	11.909908	0	3.000000	-3.000000
437294899	6.879309	0	28.773634	28.773634	0	3.000000	-3.000000
437296549	6.942553	0	61.007643	61.007643	0	3.000000	-3.000000
437298859	4.776958	0	62.231720	62.231720	0	3.000000	-3.000000
437300289	10.041664	0	57.414705	57.414705	0	3.000000	-3.000000
437301664	8.684821	0	48.256848	48.256848	0	3.000000	-3.000000
437303079	4.634154	0	62.967264	62.967264	0	3.000000	-3.000000
437304854	6.562069	0	72.534362	72.534362	0	3.000000	-3.000000
437306247	3.680389	0	85.081144	85.081144	0	3.000000	-3.000000
437307604	4.286307	0	63.761815	63.761815	0	3.000000	-3.000000
437309034	7.175127	0	49.990957	49.990957	0	3.000000	-3.000000
437310396	11.447154	0	61.211656	61.211656	0	3.000000	-3.000000
437312720	7.237351	0	45.910702	45.910702	0	3.000000	-3.000000
437314040	7.034878	0	50.170668	50.170668	0	3.000000	-3.000000
437315415	8.800995	0	57.516734	57.516734	0	3.000000	-3.000000
437316856	6.196886	0	50.092963	50.092963	0	3.000000	-3.000000
437318220	4.680052	0	41.116403	41.116403	0	3.000000	-3.000000
437319650	5.136124	0	64.760771	64.760771	0	3.000000	-3.000000
437320971	7.407702	0	81.714934	81.714934	0	3.000000	-3.000000
437322290	6.138743	0	88.753373	88.753373	0	3.000000	-3.000000
437323665	8.226574	0	72.208866	72.208866	0	3.000000	-3.000000
437325095	7.007331	0	39.763741	39.763741	0	3.000000	-3.000000
437326471	8.569554	0	64.883885	64.883885	0	3.000000	-3.000000
437327845	7.366472	0	62.005997	62.005997	0	3.000000	-3.000000
437329186	6.116301	0	54.377230	54.377230	0	3.000000	-3.000000
437330596	5.887056	0	56.802533	56.802533	0	3.000000	-3.000000
437331916	7.985786	0	25.071609	25.071609	0	3.000000	-3.000000
437333286	4.590271	0	41.702287	41.702287	0	3.000000	-3.000000
437334608	7.330177	0	21.837202	21.837202	0	3.000000	-3.000000
437335986	5.717688	0	-8.495831	-8.495831	0	3.000000	-3.000000
437337908	7.005797	0	7.964337	7.964337	0	3.000000	-3.000000
437339561	6.518613	0	-7.169458	-7.169458	0	3.000000	-3.000000
437341046	6.012255	0	37.750194	37.750194	0	3.000000	-3.000000
437342476	9.254017	0	45.196658	45.196658	0	3.000000	-3.000000
437343851	9.084686	0	35.200035	35.200035	0	3.000000	-3.000000
437346465	4.783078	0	48.154842	48.154842	0	3.000000	-3.000000
437347923	7.326681	0	24.459437	24.459437	0	3.000000	-3.000000
437349302	3.826259	0	36.118092	36.118092	0	3.000000	-3.000000
437350672	8.621425	0	28.234499	28.234499	0	3.000000	-3.000000
437352432	7.489307	0	10.412489	10.412489	0	3.000000	-3.000000
437353807	3.647747	0	-14.171043	-14.171043	0	3.000000	-3.000000
437355347	6.731400	0	-1.828274	-1.828274	1	3.000000	-3.000000
437357383	7.606614	0	-13.048973	-13.048973	0	3.000000	-3.000000
437358923	5.009532	0	-15.599132	-15.599132	0	3.000000	-3.000000
437360408	4.951389	0	-1.420248	-1.420248	1	3.000000	-3.000000
437361758	7.853470	0	-16.313176	-16.313176	0	3.000000	-3.000000
437363051	5.125820	0	-30.798079	-30.798079	0	3.000000	-3.000000
437364371	7.041000	0	0.074579	0.074579	1	3.000000	-3.000000
437365912	4.160839	0	-11.926903	-11.926903	0	3.000000	-3.000000
437367342	6.933372	0	2.558000	2.558000	1	3.000000	-3.000000
437368719	6.696717	0	-8.458687	-8.458687	0	3.000000	-3.000000
437370212	8.765406	0	22.143221	22.143221	0	3.000000	-3.000000
437371741	10.050686	0	10.514496	10.514496	0	3.000000	-3.000000
437373117	9.847694	0	14.186725	14.186725	0	3.000000	-3.000000
437374402	6.636534	0	-5.704515	-5.704515	0	3.000000	-3.000000
437375757	4.510721	0	-9.274738	-9.274738	0	3.000000	-3.000000
