# laser 2 log-file
# log-file start-timestamp: 16.01.2012, 00:44
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1039253045	6.156272	0	-17.110905	-17.110905	0	2.000000	-2.000000
1039253281	4.858404	0	-23.625865	-23.625865	0	2.000000	-2.000000
1039254397	4.039033	0	0.089675	0.089675	1	2.000000	-2.000000
1039254657	4.113972	0	-0.399122	-0.399122	1	2.000000	-2.000000
1039254907	5.114916	0	-21.458540	-21.458540	0	2.000000	-2.000000
1039255107	8.618866	0	-75.753655	-75.753655	0	2.000000	-2.000000
1039255656	5.132369	0	-56.776336	-56.776336	0	2.000000	-2.000000
1039255871	6.697847	0	-23.329979	-23.329979	0	2.000000	-2.000000
1039256141	5.456712	0	-11.983419	-11.983419	0	2.000000	-2.000000
1039256416	4.340964	0	-11.628562	-11.628562	0	2.000000	-2.000000
1039256636	5.387566	0	-8.646136	-8.646136	0	2.000000	-2.000000
1039256911	4.667562	0	-46.294763	-46.294763	0	2.000000	-2.000000
1039257186	1.659847	0	-30.492078	-30.492078	0	2.000000	-2.000000
1039257421	3.672903	0	-25.000360	-25.000360	0	2.000000	-2.000000
1039258183	5.957502	0	1.942068	1.942068	1	2.000000	-2.000000
1039258464	3.537863	0	10.532743	10.532743	0	2.000000	-2.000000
1039258726	1.160805	0	21.550046	21.550046	0	2.000000	-2.000000
1039258970	3.354581	0	15.011834	15.011834	0	2.000000	-2.000000
1039259221	3.757336	0	8.113744	8.113744	0	2.000000	-2.000000
1039259517	3.330416	0	20.943313	20.943313	0	2.000000	-2.000000
1039259727	4.110042	0	26.494941	26.494941	0	2.000000	-2.000000
1039260046	3.256651	0	26.761071	26.761071	0	2.000000	-2.000000
1039260297	4.384375	0	28.625157	28.625157	0	2.000000	-2.000000
1039261036	0.931859	0	33.910751	33.910751	0	2.000000	-2.000000
1039261257	3.609415	0	33.816820	33.816820	0	2.000000	-2.000000
1039261861	1.401671	0	27.171173	27.171173	0	2.000000	-2.000000
1039262081	3.864786	0	18.924967	18.924967	0	2.000000	-2.000000
1039262324	4.987837	0	22.936907	22.936907	0	2.000000	-2.000000
1039262542	1.210903	0	25.089298	25.089298	0	2.000000	-2.000000
1039262796	1.769288	0	9.124621	9.124621	0	2.000000	-2.000000
1039263313	5.629270	0	20.914842	20.914842	0	2.000000	-2.000000
1039263566	7.297041	0	-0.428284	-0.428284	1	2.000000	-2.000000
1039263841	2.858266	0	-26.727968	-26.727968	0	2.000000	-2.000000
1039264446	4.754541	0	-30.052688	-30.052688	0	2.000000	-2.000000
1039264996	3.496121	0	-24.062304	-24.062304	0	2.000000	-2.000000
1039265271	3.173194	0	-37.406887	-37.406887	0	2.000000	-2.000000
1039265821	9.545608	0	-35.822521	-35.822521	0	2.000000	-2.000000
1039266096	3.969716	0	-38.018661	-38.018661	0	2.000000	-2.000000
1039266371	5.632933	0	-12.457904	-12.457904	0	2.000000	-2.000000
1039266664	5.407574	0	-17.634051	-17.634051	0	2.000000	-2.000000
1039266922	5.749227	0	-13.243761	-13.243761	0	2.000000	-2.000000
1039267256	4.571903	0	-8.585000	-8.585000	0	2.000000	-2.000000
1039267526	4.548846	0	2.366715	2.366715	0	2.000000	-2.000000
1039267746	1.198084	0	-36.365369	-36.365369	0	2.000000	-2.000000
1039267966	4.248442	0	-30.755747	-30.755747	0	2.000000	-2.000000
1039268241	4.318522	0	-21.572398	-21.572398	0	2.000000	-2.000000
1039268479	4.842855	0	-4.384166	-4.384166	0	2.000000	-2.000000
1039269231	1.112269	0	-4.263395	-4.263395	0	2.000000	-2.000000
1039269474	4.832920	0	0.184909	0.184909	1	2.000000	-2.000000
